source,TimeStamp,faceId,interocularDistance,glasses,age,ethnicity,gender,dominantEmoji,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk_1,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,X54
disgust.M,8.8,0,181.6672,no,55-64,caucasian,male,Unknown,19.1538,2.2844,-4.3302,9e-4,0.0059,97.4873,0.0542,0.066,0.1092,0.237,-59.6097,99.6331,2e-4,6e-4,0.5567,11.0491,99.9319,0.0115,0.4945,78.5256,0.1021,0.829,0.0173,0.0069,0.003,0,98.0981,1e-4,31.661,1.7052,1.1945,1.3662,3.304,0.0016,0,0,0.002,0.0019,0.066,0,38.6561,2.2978,2.2978,0.0018,0.1532,NA
disgust.M,8.84,0,181.9874,no,55-64,caucasian,male,Unknown,19.6505,2.9523,-4.0706,8e-4,0.0063,97.5171,0.0607,0.0765,0.0992,0.244,-60.4676,99.6471,2e-4,7e-4,0.5464,12.5955,99.9367,0.0124,0.4918,79.0685,0.1028,0.9328,0.0212,0.0069,0.0031,0,97.8322,1e-4,31.4409,1.6577,1.2574,1.4009,3.1531,0.0016,0,0,0.002,0.0019,0.0765,0,36.8194,2.2978,2.2978,0.0018,0.1205,NA
disgust.M,8.88,0,181.0036,no,55-64,caucasian,male,Unknown,19.8973,2.3268,-3.5317,8e-4,0.0064,97.5459,0.0625,0.0732,0.0964,0.246,-59.0751,99.5796,3e-4,8e-4,0.5446,13.0358,99.9355,0.0137,0.4588,76.6093,0.1,1.1495,0.0222,0.0072,0.0031,0,98.0822,1e-4,33.0682,1.688,1.1878,1.4339,3.0431,0.0016,0,0,0.002,0.002,0.0732,0,34.6649,2.2978,2.2978,0.0018,0.0925,NA
disgust.M,8.92,0,181.5921,no,55-64,caucasian,male,Unknown,18.6869,2.9874,-3.7823,7e-4,0.0066,97.5792,0.0665,0.0742,0.0912,0.25,-58.958,99.5215,3e-4,0.001,0.5247,13.9109,99.9322,0.0134,0.4753,74.7937,0.1093,1.427,0.0236,0.0071,0.0031,0,97.8173,1e-4,32.8516,1.6959,1.2279,1.4208,2.938,0.0015,0,0,0.0019,0.002,0.0742,0,32.3265,2.2978,2.2978,0.0018,0.0698,NA
disgust.M,8.96,0,181.4956,no,55-64,caucasian,male,Unknown,19.1637,2.9655,-3.6753,6e-4,0.0074,97.6079,0.0833,0.0967,0.0752,0.2652,-61.0695,99.5245,2e-4,0.0011,0.5274,17.0679,99.9321,0.0139,0.5119,74.8805,0.1174,2.1027,0.0276,0.007,0.0032,0,97.8266,1e-4,31.256,1.6501,1.2139,1.3983,2.774,0.0015,0,0,0.0019,0.002,0.0967,0,29.7285,2.2978,2.2978,0.0018,0.0537,NA
disgust.M,9,0,180.2339,no,55-64,caucasian,male,Unknown,18.2922,2.3522,-3.9021,5e-4,0.0078,97.6608,0.0947,0.117,0.0675,0.2741,-60.8101,99.5627,2e-4,0.0011,0.4335,18.8188,99.9252,0.0145,0.5343,76.0662,0.1227,2.4549,0.0297,0.007,0.0034,0,98.0727,1e-4,34.3212,1.7192,1.2533,1.4025,2.8549,0.0015,0,0,0.0019,0.002,0.117,0,27.0988,2.2978,2.2978,0.0018,0.044,NA
disgust.M,9.04,0,178.4783,no,55-64,caucasian,male,Unknown,18.4676,2.0085,-3.169,4e-4,0.0086,97.6905,0.1184,0.1605,0.0566,0.2894,-60.8578,99.624,2e-4,0.0013,0.391,21.7276,99.9025,0.0144,0.5153,78.2134,0.1111,2.1896,0.0391,0.007,0.0034,0,98.1984,1e-4,37.7556,1.7381,1.1943,1.3683,2.8404,0.0014,0,0,0.0019,0.002,0.1605,0,24.6859,2.2978,2.2978,0.0018,0.0383,NA
disgust.M,9.08,0,180.0968,no,55-64,caucasian,male,Unknown,17.1686,2.3916,-3.3373,4e-4,0.0091,97.721,0.1358,0.2019,0.051,0.2986,-58.2913,99.6857,2e-4,0.0013,0.313,23.4115,99.86,0.0145,0.531,80.774,0.1081,1.6522,0.0477,0.0074,0.0034,0,98.0577,1e-4,46.1118,1.9848,1.186,1.3877,2.9037,0.0014,0,0,0.0019,0.002,0.2019,0,22.8413,2.2978,2.2978,0.0018,0.0353,NA
disgust.M,9.12,0,178.9044,no,55-64,caucasian,male,Unknown,16.3554,2.3625,-3.317,3e-4,0.0105,97.7313,0.1818,0.2713,0.0402,0.3212,-58.5836,99.6608,2e-4,0.0016,0.231,27.3015,99.7612,0.0127,0.5113,79.7997,0.0981,1.7083,0.0572,0.008,0.0035,0,98.0687,1e-4,47.5505,2.1765,1.1738,1.3968,2.8385,0.0014,0,0,0.0019,0.002,0.2713,0,21.2752,2.2978,2.2978,0.0018,0.0338,NA
disgust.M,9.16,0,180.602,no,55-64,caucasian,male,Unknown,17.6773,2.2122,-3.4679,2e-4,0.0134,97.716,0.3207,0.5327,0.0255,0.37,-63.034,99.6861,2e-4,0.0017,0.1868,34.8824,99.556,0.0114,0.5197,81.0943,0.0895,1.7544,0.0628,0.0088,0.0037,0,98.1249,1e-4,44.3008,2.4778,1.2413,1.3761,2.9347,0.0013,0,0,0.0019,0.002,0.5327,0,20.1315,2.2978,2.2978,0.0018,0.0331,NA
disgust.M,9.2,0,179.2503,no,55-64,caucasian,male,Unknown,16.2728,1.8325,-3.2468,1e-4,0.0168,97.6617,0.5322,0.891,0.0171,0.419,-66.2702,99.646,2e-4,0.0018,0.144,41.5343,99.0134,0.0108,0.5154,79.9471,0.0831,1.2238,0.0573,0.0102,0.0037,0,98.2596,1e-4,40.2858,2.9707,1.0046,1.3994,2.984,0.0013,0,0,0.0019,0.002,0.891,0,19.5162,2.2978,2.2978,0.0018,0.0328,NA
disgust.M,9.24,0,179.9338,no,55-64,caucasian,male,Unknown,17.5597,2.1666,-3.1253,1e-4,0.0244,97.4377,1.2418,2.323,0.0087,0.5175,-72.4922,99.6391,1e-4,0.0018,0.1207,52.8437,97.8817,0.0103,0.5022,80.81,0.0681,0.8538,0.0666,0.0112,0.0035,0,98.1416,1e-4,34.1423,3.3167,0.9305,1.3889,3.0577,0.0012,0,0,0.0019,0.002,2.323,0,18.7096,2.2978,2.2978,0.0018,0.0326,NA
disgust.M,9.28,0,179.2601,no,55-64,caucasian,male,Unknown,16.7438,1.755,-3.3192,0,0.0302,96.9631,1.9877,3.9467,0.0059,0.5824,-75.6722,99.5961,1e-4,0.0015,0.0832,59.1853,95.8092,0.0096,0.459,81.2971,0.0545,0.6939,0.0705,0.0121,0.0033,0,98.2859,1e-4,29.5472,4.008,0.7339,1.3841,3.0881,0.0011,0,0,0.0019,0.002,3.9467,0,19.1325,2.2978,2.2978,0.0018,0.0324,NA
disgust.M,9.32,0,179.4522,no,55-64,caucasian,male,Unknown,16.7148,1.8018,-3.6655,0,0.0356,96.123,2.8347,5.4855,0.0044,0.6374,-77.0882,99.4346,1e-4,0.0012,0.0548,64.0326,92.8745,0.0087,0.4203,79.5008,0.0438,0.6743,0.0679,0.0132,0.0029,0,98.2701,1e-4,24.9947,4.8731,0.5994,1.3628,3.0261,0.0011,0,0,0.0019,0.002,5.4855,0,20.6133,2.2978,2.2978,0.0018,0.0323,NA
disgust.M,9.36,0,179.3458,no,55-64,caucasian,male,Unknown,17.4567,1.5998000000000001,-2.83,0,0.0442,94.9357,4.5596,8.061,0.003,0.72,-78.1699,99.0548,1e-4,0.001,0.0377,70.577,89.6284,0.0079,0.4029,75.5007,0.0358,0.5327,0.0612,0.0151,0.0026,0,98.3374,1e-4,20.3444,5.9225,0.4641,1.3413,3.0681,0.001,0,0,0.0019,0.002,8.061,0,22.7216,2.2978,2.2978,0.0018,0.0322,NA
disgust.M,9.4,0,178.8394,no,55-64,caucasian,male,Unknown,16.7466,2.3934,-3.6938,0,0.0589,93.2054,8.4659,14.3774,0.0018,0.8476,-81.4802,98.5659,0,0.001,0.0276,79.345,86.164,0.0071,0.3933,73.0583,0.0304,0.3481,0.062,0.017,0.0024,0,98.057,1e-4,13.3859,6.8383,0.3897,1.2373,3.1233,0.001,0,0,0.0019,0.002,14.3774,0,24.5185,2.2978,2.2978,0.0018,0.032,NA
disgust.M,9.44,0,179.8612,no,55-64,caucasian,male,Unknown,17.0966,1.1249,-3.4914,0,0.073,90.7207,13.0337,20.2985,0.0012,0.955,-82.2661,98.1034,0,9e-4,0.0203,85.7684,82.4463,0.0061,0.3849,69.4752,0.0243,0.2806,0.0685,0.019,0.0021,0,98.4858,1e-4,9.094,7.7206,0.307,1.1728,3.0927,9e-4,0,0,0.0019,0.002,20.2985,0,26.3234,2.2978,2.2978,0.0018,0.0319,NA
disgust.M,9.48,0,178.759,no,55-64,caucasian,male,Unknown,16.6442,1.3976,-3.3383,0,0.0827,86.8011,16.5067,23.6572,0.001,1.0229,-81.0969,98.1457,0,9e-4,0.0151,89.4715,78.1859,0.0053,0.3764,66.0937,0.0187,0.317,0.0695,0.0204,0.0017,0,98.4023,0,6.5708,8.7489,0.2126,1.0563,2.9588,8e-4,0,0,0.0019,0.002,23.6572,0,26.9066,2.2978,2.2978,0.0018,0.0317,NA
disgust.M,9.52,0,178.3412,no,55-64,caucasian,male,Unknown,16.5871,1.6876,-3.373,0,0.0899,84.19,19.2758,24.6104,8e-4,1.0719,-80.1012,97.8325,0,8e-4,0.0121,91.9948,75.9229,0.0046,0.3535,61.3407,0.015,0.3076,0.0708,0.0222,0.0015,0,98.3085,0,4.1935,9.6266,0.1562,1.0008,2.9531,8e-4,0,0,0.0019,0.002,24.6104,0,27.6038,2.2978,2.2978,0.0018,0.0316,NA
disgust.M,9.56,0,179.6717,no,55-64,caucasian,male,Unknown,16.3877,0.8317,-3.888,0,0.0966,78.423,22.0459,25.8691,7e-4,1.1177,-77.9276,97.6138,0,8e-4,0.0092,94.2483,71.7095,0.004,0.3355,57.7103,0.0133,0.2717,0.0668,0.0254,0.0014,0,98.5708,0,2.5704,10.5022,0.1265,0.9405,3.0135,7e-4,0,0,0.0019,0.002,25.8691,0,28.2716,2.2978,2.2978,0.0018,0.0315,NA
disgust.M,9.6,0,179.3849,no,55-64,caucasian,male,Unknown,16.7226,0.533,-3.5926,0,0.1007,68.8469,23.8792,25.0672,7e-4,1.1464,-73.9762,96.9919,0,8e-4,0.0077,95.6211,66.0366,0.0033,0.3408,53.0054,0.0114,0.2317,0.0689,0.0279,0.0011,0,98.6525,0,1.574,10.9963,0.1045,0.8815,3.1012,7e-4,0,0,0.0019,0.002,25.0672,0,28.5956,2.2978,2.2978,0.0018,0.0314,NA
disgust.M,9.64,0,178.3209,no,55-64,caucasian,male,Unknown,16.6925,1.0709,-3.6288,0,0.1031,63.0658,24.9204,25.8185,6e-4,1.1625,-72.3279,97.0015,0,7e-4,0.0064,96.3742,62.9554,0.0027,0.3565,52.2984,0.01,0.2462,0.0757,0.0308,0.001,0,98.5018,0,1.393,12.0112,0.0978,0.8503,3.1215,6e-4,0,0,0.0019,0.002,25.8185,0,28.7388,2.2978,2.2978,0.0018,0.0314,NA
disgust.M,9.68,0,179.029,no,55-64,caucasian,male,Unknown,17.0962,1.4706,-3.4737,0,0.103,59.993,24.98,23.0131,6e-4,1.1636,-70.0019,95.8714,0,7e-4,0.0057,96.4224,61.3593,0.0023,0.381,47.6084,0.0081,0.3024,0.0784,0.0333,9e-4,0,98.3791,0,1.0739,12.8786,0.0849,0.8172,3.1451,6e-4,0,0,0.0019,0.002,23.0131,0,28.6005,2.2978,2.2978,0.0018,0.0313,NA
disgust.M,9.72,0,179.6139,no,55-64,caucasian,male,Unknown,16.2639,0.5829,-3.2052,0,0.1041,60.3236,25.6706,24.1817,6e-4,1.1736,-70.6022,96.2066,0,8e-4,0.0059,96.8866,61.5607,0.002,0.4045,48.3785,0.0066,0.2181,0.0883,0.037,8e-4,0,98.6392,0,0.9275,13.2045,0.0762,0.7457,3.229,5e-4,0,0,0.0019,0.002,24.1817,0,28.284,2.2978,2.2978,0.0018,0.0313,NA
disgust.M,9.76,0,180.4203,no,55-64,caucasian,male,Unknown,16.908,0.5376,-2.9886,0,0.1035,58.3724,25.6545,22.974,6e-4,1.173,-69.4709,95.6551,0,9e-4,0.0057,96.8595,60.6261,0.0017,0.4541,46.4249,0.0059,0.2036,0.0949,0.0428,6e-4,0,98.6513,0,0.8206,13.7948,0.0653,0.6871,3.3237,5e-4,0,0,0.0018,0.002,22.974,0,27.9441,2.2978,2.2978,0.0018,0.0313,NA
disgust.M,9.8,0,179.5773,no,55-64,caucasian,male,Unknown,16.6688,0.6395,-2.9992,0,0.1039,51.3703,26.0939,22.6193,6e-4,1.1796,-67.4037,95.3249,0,0.0011,0.007,97.164,57.5605,0.0015,0.463,45.0466,0.0047,0.192,0.1046,0.0476,5e-4,0,98.6239,0,0.7039,14.398,0.0584,0.61,3.4501,4e-4,0,0,0.0018,0.002,22.6193,0,27.6749,2.2978,2.2978,0.0018,0.0313,NA
disgust.M,9.84,0,180.6885,no,55-64,caucasian,male,Unknown,16.8142,0.6916,-3.4548,0,0.1036,53.2031,26.138,22.668,6e-4,1.1805,-68.0592,95.3208,0,0.0012,0.0086,97.2054,58.6419,0.0013,0.451,44.9924,0.0039,0.1867,0.1291,0.0527,4e-4,0,98.6097,0,0.6102,14.3965,0.0531,0.5583,3.5371,4e-4,0,0,0.0018,0.002,22.668,0,27.4353,2.2978,2.2978,0.0018,0.0313,NA
disgust.M,9.88,0,179.786,no,55-64,caucasian,male,Unknown,15.9829,0.1218,-5.3748,0,0.1052,49.8622,27.0426,23.5047,6e-4,1.1939,-67.553,95.4711,0,0.0016,0.0103,97.8153,57.3894,0.0011,0.4614,44.8616,0.0031,0.1397,0.1441,0.0579,3e-4,0,98.7576,0,0.5017,13.7537,0.0474,0.4811,3.6239,3e-4,0,0,0.0018,0.002,23.5047,0,27.0824,2.2978,2.2978,0.0018,0.0313,NA
disgust.M,9.92,0,179.7357,no,55-64,caucasian,male,Unknown,15.8025,0.9621,-4.9938,0,0.1057,48.3057,27.3685,25.0144,6e-4,1.1985,-68.0538,96.0874,0,0.0017,0.0111,98.0207,56.9128,0.001,0.4943,46.7941,0.0025,0.1005,0.1582,0.0633,3e-4,0,98.5336,0,0.4565,13.6689,0.0445,0.4298,3.6118,3e-4,0,0,0.0018,0.002,25.0144,0,26.7024,2.2978,2.2978,0.0018,0.0313,NA
disgust.M,9.96,0,179.6174,no,55-64,caucasian,male,Unknown,17.3872,0.1568,-3.7562,0,0.1048,47.8228,27.1498,24.5797,6e-4,1.1952,-67.9066,95.9462,0,0.0017,0.0114,97.8735,56.8796,9e-4,0.5287,46.4244,0.002,0.1165,0.184,0.0675,2e-4,0,98.749,0,0.4395,13.2341,0.0438,0.3765,3.676,3e-4,0,0,0.0018,0.002,24.5797,0,26.3569,2.2978,2.2978,0.0018,0.0314,NA
fear.F,0.08,0,178.175,no,unknown,unknown,unknown,Unknown,5.4798,1.6074,0.6069,0.0018,0.0047,0.4248,0.0238,0.002,0.1946,0.1927,0,0.0806,1e-4,0.0893,0.0673,0.0075,1e-4,0,0.0014,0.21,0.0122,0.0388,0.0564,0.005,5e-4,0,98.335,0.4413,0.0011,0.0426,0.0282,0.0133,0.0294,0.0018,0.0018,0.0018,0.0018,0.0018,0.002,0,0.0018,2.2978,2.2978,0.0019,0.028,NA
fear.F,0.12,0,177.8418,no,unknown,unknown,unknown,Unknown,6.6429,2.8586,1.3188,0.0018,0.0054,0.4235,0.0227,0.0021,0.1979,0.1927,0,0.081,0,0.1511,0.1191,0.0091,1e-4,0,0.0023,0.2356,0.0114,0.0547,0.1267,0.0043,9e-4,0,97.8716,1.799,0.0037,0.0484,0.0745,0.0128,0.0265,0.0018,0.0018,0.0018,0.0018,0.0018,0.0021,0,0.0018,2.2978,2.2978,0.0019,0.028,NA
fear.F,0.16,0,179.7917,no,unknown,unknown,unknown,Unknown,7.2045,2.7866,1.5557,0.0018,0.007,0.4234,0.0209,0.0023,0.2031,0.1927,0,0.0809,1e-4,0.1551,0.1191,0.0063,1e-4,0,0.0026,0.2242,0.0099,0.0409,0.1396,0.0052,0.0011,0,97.9014,4.3403,0.0065,0.0487,0.1456,0.0146,0.0201,0.0018,0.0018,0.0018,0.0018,0.0018,0.0023,0,0.0018,2.2978,2.2978,0.0019,0.028,NA
fear.F,0.2,0,179.1773,no,unknown,unknown,unknown,Unknown,6.6957,2.4751,0.6784,0.0018,0.0072,0.4244,0.0206,0.0023,0.2035,0.1927,0,0.0807,1e-4,0.1243,0.113,0.0063,1e-4,0,0.0023,0.1834,0.0154,0.0415,0.0823,0.0058,0.001,0,98.0257,4.6647,0.0055,0.0457,0.1597,0.0146,0.0229,0.0018,0.0018,0.0018,0.0018,0.0018,0.0023,0,0.0018,2.2978,2.2978,0.0019,0.028,NA
fear.F,0.24,0,178.9479,no,unknown,unknown,unknown,Unknown,7.0082,2.2703,0.7654,0.0018,0.006,0.4241,0.022,0.0022,0.1999,0.1927,0,0.0807,0,0.1192,0.1275,0.0077,1e-4,0,0.0031,0.168,0.0129,0.0343,0.0943,0.0058,9e-4,0,98.1033,2.8021,0.0033,0.0469,0.1091,0.0163,0.0189,0.0018,0.0018,0.0018,0.0018,0.0018,0.0022,0,0.0018,2.2978,2.2978,0.0019,0.028,NA
fear.F,0.28,0,179.739,no,unknown,unknown,unknown,Unknown,6.9627,3.0512,0.796,0.0018,0.006,0.4244,0.022,0.0022,0.1997,0.1927,0,0.0805,0,0.1123,0.1207,0.0084,1e-4,0,0.0034,0.1384,0.013,0.035,0.0783,0.0054,6e-4,0,97.7899,2.7398,0.0034,0.0457,0.1047,0.016,0.0175,0.0018,0.0018,0.0018,0.0018,0.0018,0.0022,0,0.0018,2.2978,2.2978,0.0019,0.028,NA
fear.F,0.32,0,179.1178,no,unknown,unknown,unknown,Unknown,7.1963,3.5856,0.6267,0.0018,0.0056,0.4248,0.0225,0.0021,0.1985,0.1927,0,0.0805,0,0.1104,0.1426,0.0089,1e-4,0,0.0038,0.1203,0.01,0.0328,0.0617,0.0053,5e-4,0,97.5466,2.0697,0.0028,0.0462,0.0735,0.0147,0.0169,0.0018,0.0018,0.0018,0.0018,0.0018,0.0021,0,0.0018,2.2978,2.2978,0.0019,0.028,NA
fear.F,0.36,0,178.9158,no,unknown,unknown,unknown,Unknown,7.5596,2.6288,0.7183,0.0018,0.0052,0.425,0.0229,0.0021,0.1976,0.1927,0,0.0805,0,0.1149,0.1581,0.0083,1e-4,0,0.0038,0.1115,0.0103,0.0292,0.0517,0.0064,3e-4,0,97.9653,1.4869,0.0028,0.0464,0.0621,0.0135,0.0202,0.0018,0.0018,0.0018,0.0018,0.0018,0.0021,0,0.0018,2.2979,2.2979,0.0019,0.028,NA
fear.F,0.4,0,177.9673,no,unknown,unknown,unknown,Unknown,7.5793,3.5066,0.7601,0.0018,0.0051,0.425,0.0232,0.002,0.1972,0.1927,0,0.0807,0,0.1116,0.1783,0.0076,1e-4,0,0.0038,0.1203,0.0111,0.03,0.0513,0.0059,3e-4,0,97.5842,1.1769,0.0023,0.0445,0.0542,0.0134,0.0211,0.0018,0.0018,0.0018,0.0018,0.0018,0.002,0,0.0018,2.2979,2.2979,0.0019,0.028,NA
fear.F,0.44,0,177.1401,no,unknown,unknown,unknown,Unknown,7.5063,2.2411,0.534,0.0018,0.005,0.425,0.0233,0.002,0.1968,0.1927,0,0.0807,0,0.1111,0.1716,0.0078,1e-4,0,0.0039,0.13,0.0108,0.0277,0.0497,0.0055,3e-4,0,98.1142,1.0272,0.0022,0.0461,0.0511,0.0126,0.0205,0.0018,0.0018,0.0018,0.0018,0.0018,0.002,0,0.0018,2.2979,2.2979,0.0019,0.028,NA
fear.F,0.48,0,179.2398,no,unknown,unknown,unknown,Unknown,7.9618,2.4178,0.9854,0.0018,0.0049,0.4249,0.0234,0.002,0.1963,0.1927,0,0.0806,0,0.1098,0.1625,0.0077,1e-4,0,0.0042,0.1238,0.0095,0.0283,0.0544,0.005,2e-4,0,98.0477,0.8439,0.002,0.0485,0.0421,0.0118,0.0211,0.0018,0.0018,0.0018,0.0018,0.0018,0.002,0,0.0018,2.2979,2.2979,0.0019,0.028,NA
fear.F,0.52,0,178.4307,no,unknown,unknown,unknown,Unknown,7.4402,2.054,0.3534,0.0018,0.0049,0.4248,0.0235,0.002,0.1961,0.1927,0,0.0807,0,0.1082,0.1609,0.0076,1e-4,0,0.0045,0.1332,0.0092,0.0288,0.0615,0.0047,2e-4,0,98.1822,0.742,0.0021,0.0502,0.0429,0.0123,0.0227,0.0018,0.0018,0.0018,0.0018,0.0018,0.002,0,0.0018,2.2979,2.2979,0.0019,0.028,NA
fear.F,0.56,0,179.7131,no,unknown,unknown,unknown,Unknown,7.1878,2.0423,1.4776,0.0018,0.0049,0.4245,0.0235,0.002,0.1959,0.1927,0,0.0805,0,0.1017,0.1432,0.0069,1e-4,0,0.0045,0.1192,0.0093,0.0269,0.0731,0.0047,2e-4,0,98.1864,0.7047,0.0017,0.0484,0.0388,0.011,0.0228,0.0018,0.0018,0.0018,0.0018,0.0018,0.002,0,0.0018,2.2979,2.2979,0.0019,0.028,NA
fear.F,0.6,0,181.2789,no,unknown,unknown,unknown,Unknown,7.7818,3.019,1.7605,0.0018,0.0048,0.4246,0.0236,0.002,0.1959,0.1927,0,0.0804,0,0.099,0.1535,0.0062,1e-4,0,0.004,0.0896,0.0097,0.023,0.0713,0.0046,2e-4,0,97.8037,0.6513,0.0018,0.0474,0.0362,0.0097,0.0241,0.0018,0.0018,0.0018,0.0018,0.0018,0.002,0,0.0018,2.2979,2.2979,0.0019,0.028,NA
fear.F,0.64,0,178.0559,no,unknown,unknown,unknown,Unknown,7.392,2.4625,1.0138,0.0018,0.0048,0.4249,0.0236,0.002,0.1956,0.1927,0,0.0802,0,0.0935,0.1523,0.0052,1e-4,0,0.0039,0.0695,0.009,0.0223,0.0561,0.0049,2e-4,0,98.0305,0.5541,0.0016,0.0468,0.0303,0.0096,0.0236,0.0018,0.0018,0.0018,0.0018,0.0018,0.002,0,0.0018,2.2979,2.2979,0.0019,0.028,NA
fear.F,0.68,0,178.8768,no,unknown,unknown,unknown,Unknown,7.1961,2.9401,1.3575,0.0018,0.0047,0.425,0.0237,0.002,0.1953,0.1927,0,0.0801,0,0.0898,0.1452,0.0051,1e-4,0,0.0038,0.0589,0.0091,0.0235,0.05,0.005,2e-4,0,97.8374,0.4439,0.0014,0.0462,0.0243,0.0097,0.0237,0.0018,0.0018,0.0018,0.0018,0.0018,0.002,0,0.0018,2.2979,2.2979,0.0019,0.028,NA
fear.F,0.72,0,180.5987,no,unknown,unknown,unknown,Unknown,6.5676,1.4091,1.457,0.0018,0.0047,0.425,0.0238,0.002,0.1952,0.1927,0,0.0801,0,0.0868,0.1383,0.0046,1e-4,0,0.0035,0.053900000000000003,0.0091,0.0261,0.0509,0.0052,2e-4,0,98.3987,0.3819,0.0015,0.0447,0.0228,0.0099,0.0237,0.0018,0.0018,0.0018,0.0018,0.0018,0.002,0,0.0018,2.2979,2.2979,0.0019,0.028,NA
fear.F,0.76,0,179.0471,no,unknown,unknown,unknown,Unknown,7.4276,2.67,1.1246,0.0018,0.0047,0.4252,0.0238,0.002,0.195,0.1927,0,0.08,0,0.0896,0.1259,0.0036,1e-4,0,0.0033,0.0506,0.0094,0.0291,0.0438,0.0052,2e-4,0,97.9487,0.3772,0.0016,0.0445,0.022,0.0102,0.0239,0.0018,0.0018,0.0018,0.0018,0.0018,0.002,0,0.0018,2.2979,2.2979,0.0019,0.028,NA
fear.F,0.8,0,178.5401,no,unknown,unknown,unknown,Unknown,7.8601,2.0199,1.7772,0.0018,0.0047,0.4251,0.0238,0.002,0.1951,0.1927,0,0.08,0,0.0912,0.1315,0.0032,1e-4,0,0.003,0.0512,0.009,0.0287,0.0467,0.005,2e-4,0,98.1943,0.3864,0.0017,0.048,0.0203,0.0102,0.0233,0.0018,0.0018,0.0018,0.0018,0.0018,0.002,0,0.0018,2.2979,2.2979,0.0019,0.028,NA
fear.F,0.84,0,179.0409,no,unknown,unknown,unknown,Unknown,7.1698,2.0781,0.8444,0.0018,0.0047,0.425,0.0238,0.002,0.195,0.1927,0,0.08,0,0.084,0.1265,0.003,2e-4,0,0.0029,0.0543,0.0089,0.0358,0.0543,0.0048,2e-4,0,98.1736,0.3403,0.0014,0.0489,0.0223,0.0107,0.0229,0.0018,0.0018,0.0018,0.0018,0.0018,0.002,0,0.0018,2.2979,2.2979,0.0019,0.028,NA
fear.F,0.88,0,177.325,no,unknown,unknown,unknown,Unknown,7.3334,2.4615,0.3992,0.0018,0.0047,0.4247,0.0237,0.002,0.1948,0.1927,0,0.08,0,0.0661,0.1104,0.003,2e-4,0,0.0026,0.0564,0.0089,0.0349,0.0675,0.0048,2e-4,0,98.0309,0.3757,0.0014,0.0535,0.0234,0.011,0.0233,0.0018,0.0018,0.0018,0.0018,0.0018,0.002,0,0.0018,2.2979,2.2979,0.0019,0.028,NA
fear.F,0.92,0,178.0137,no,unknown,unknown,unknown,Unknown,7.7405,1.9503,0.5699,0.0018,0.0047,0.4247,0.0237,0.002,0.1947,0.1927,0,0.0799,0,0.0582,0.0999,0.0028,3e-4,0,0.0025,0.0474,0.0091,0.0436,0.0686,0.0047,2e-4,0,98.2188,0.4084,0.0016,0.0587,0.0274,0.0114,0.0235,0.0018,0.0018,0.0018,0.0018,0.0018,0.002,0,0.0018,2.2979,2.2979,0.0019,0.028,NA
fear.F,0.96,0,178.4102,no,unknown,unknown,unknown,Unknown,7.0778,1.3593,0.1725,0.0018,0.0047,0.4246,0.0236,0.002,0.1948,0.1927,0,0.08,0,0.0471,0.1011,0.0023,3e-4,0,0.0024,0.0376,0.0084,0.0519,0.0722,0.0047,2e-4,0,98.4143,0.4809,0.0017,0.06,0.0301,0.0113,0.0233,0.0018,0.0018,0.0018,0.0018,0.0018,0.002,0,0.0018,2.2979,2.2979,0.0019,0.028,NA
fear.F,1,0,177.8783,no,unknown,unknown,unknown,Unknown,6.508,1.4329,0.3487,0.0018,0.0048,0.4249,0.0236,0.002,0.1949,0.1927,0,0.0799,0,0.0419,0.1,0.0023,4e-4,0,0.0022,0.0342,0.0082,0.0462,0.0602,0.0047,2e-4,0,98.3911,0.5445,0.0018,0.0615,0.0366,0.0119,0.0237,0.0018,0.0018,0.0018,0.0018,0.0018,0.002,0,0.0018,2.2979,2.2979,0.0019,0.028,NA
fear.F,1.04,0,177.5251,no,unknown,unknown,unknown,Unknown,7.1132,1.9213,0.5466,0.0018,0.0048,0.425,0.0235,0.002,0.1951,0.1927,0,0.0799,0,0.037,0.0949,0.002,3e-4,0,0.0022,0.0277,0.0084,0.0631,0.0541,0.0045,2e-4,0,98.229,0.6533,0.0019,0.0631,0.0398,0.0121,0.0233,0.0018,0.0018,0.0018,0.0018,0.0018,0.002,0,0.0018,2.2979,2.2979,0.0019,0.028,NA
fear.F,1.08,0,177.1899,no,unknown,unknown,unknown,Unknown,6.1192,1.9483,0.6777,0.0018,0.0048,0.4253,0.0235,0.002,0.1952,0.1927,0,0.08,0,0.036,0.103,0.002,3e-4,0,0.0022,0.0273,0.0084,0.0775,0.0436,0.0045,2e-4,0,98.2196,0.664,0.0023,0.0716,0.0426,0.012,0.0241,0.0018,0.0018,0.0018,0.0018,0.0018,0.002,0,0.0018,2.2979,2.2979,0.0019,0.028,NA
